image,mask
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2947.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2947.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1322.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1322.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\678.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\678.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2780.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2780.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2485.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2485.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2923.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2923.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2908.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2908.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1308.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1308.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1887.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1887.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2196.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2196.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\711.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\711.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2251.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2251.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\3001.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\3001.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\203.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\203.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2897.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2897.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1075.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1075.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\523.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\523.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\160.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\160.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1911.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1911.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1113.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1113.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2767.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2767.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2090.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2090.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1800.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1800.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2717.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2717.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1275.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1275.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1343.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1343.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\864.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\864.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2071.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2071.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1382.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1382.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1443.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1443.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2784.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2784.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\476.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\476.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\3019.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\3019.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2188.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2188.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2440.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2440.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1246.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1246.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1439.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1439.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\78.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\78.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\162.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\162.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2826.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2826.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2089.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2089.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\827.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\827.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\94.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\94.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\811.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\811.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1951.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1951.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1104.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1104.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1920.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1920.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\726.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\726.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1251.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1251.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\894.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\894.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\772.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\772.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1870.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1870.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\868.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\868.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\350.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\350.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\987.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\987.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2832.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2832.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1272.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1272.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\958.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\958.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2285.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2285.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2428.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2428.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\3057.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\3057.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\767.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\767.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1516.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1516.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2765.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2765.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\606.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\606.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\654.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\654.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\3009.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\3009.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2916.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2916.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1758.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1758.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\860.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\860.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1240.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1240.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1565.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1565.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1929.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1929.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1256.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1256.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\3031.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\3031.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1269.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1269.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2279.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2279.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\616.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\616.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2245.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2245.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1057.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1057.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\304.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\304.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\180.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\180.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2409.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2409.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2935.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2935.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2635.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2635.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2158.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2158.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1205.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1205.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1451.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1451.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2149.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2149.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\228.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\228.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2566.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2566.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2484.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2484.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1902.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1902.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1751.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1751.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2458.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2458.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1335.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1335.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2187.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2187.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2940.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2940.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\330.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\330.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\381.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\381.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2904.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2904.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1675.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1675.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1088.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1088.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\399.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\399.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1779.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1779.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1818.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1818.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2252.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2252.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1475.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1475.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1571.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1571.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1165.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1165.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2128.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2128.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\943.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\943.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1837.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1837.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2307.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2307.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\351.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\351.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\6.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\6.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\447.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\447.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2901.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2901.png
